spec_id,wavelength,significance,width_ratio,score,redshift,n_survivors,ra,dec,spectype,data_release,n_lines_in_spectrum,simbad_id,simbad_otype,simbad_sptype,simbad_n_match,candidate_class,hunt_rank,search_mode,nearest_known_line,nearest_line_dv_kms,n_spectra_at_wavelength,triage_verdict,galaxy_z,galaxy_rest_lines
078fa11d-5e15-11f0-8a8a-525400f334e1,4349.106072324538,9.128073620110811,1.5867367842002196,0.391655538905997,-1.279339448956307e-05,2,118.41354,34.956953,STAR,SDSS-DR17,15,,,,,unexamined,0.1263404964212893,emission,4341.72,510.0,2,survives,,
06c5b11c-5e32-11f0-82ee-525400f334e1,4319.1670367104325,12.307219166102849,1.40589936459841,0.5122445798541629,-0.0001049035709002,2,48.468515,18.243366,STAR,SDSS-DR17,22,CRTS J031352.4+181436,EB*,,1.0,eclipsing binary,0.1234324288805211,emission,4309.21,692.7,2,survives,,
079dfb50-5e26-11f0-9bd8-525400f334e1,4061.626650090735,8.60238819527902,1.4218876468368218,0.4438920060631495,0.0001186864246847,2,297.63651,19.974154,STAR,SDSS-DR17,19,,,,,unexamined,0.1199708124494998,emission,4064.75,230.4,2,known_line_window,,
063b4cb4-5e07-11f0-afff-525400f334e1,4656.933110262015,9.104652563728417,1.494923533578594,0.4182688002413093,-0.0009861002909019,2,245.78266,45.681237,STAR,SDSS-DR17,18,,,,,unexamined,0.117822197251073,emission,4669.41,801.1,1,survives,,
063b4cb4-5e07-11f0-afff-525400f334e1,4482.290499966203,9.374066609723412,1.5253784412704985,0.4122261866941565,-0.0009861002909019,2,245.78266,45.681237,STAR,SDSS-DR17,18,,,,,unexamined,0.1161200525899032,emission,4472.75,639.5,3,recurrent_across_runs,,
05d2a06e-5e22-11f0-85c4-525400f334e1,4000.3685104612505,9.04942605978442,1.443501139617848,0.4405037630874033,-0.0005604139878414,2,339.60177,14.58259,STAR,SDSS-DR17,20,,,,,unexamined,0.1144165618408839,emission,4027.34,2007.7,1,survives,,
070ae56c-5e0f-11f0-bc4e-525400f334e1,4396.428352878889,9.659030750432724,1.5493468373668842,0.4100141772448408,-0.0005210895324125,2,113.01421,41.308697,STAR,SDSS-DR17,19,,,,,unexamined,0.1108146424986056,emission,4406.04,654.0,1,survives,,
04079528-5e36-11f0-9b17-525400f334e1,3920.125762951651,11.844055584806346,1.552417448306663,0.4427984554100571,-0.0014684963971376,2,252.21184,42.430549,STAR,SDSS-DR17,21,,,,,unexamined,0.1106996138525142,emission,3934.78,1116.5,2,survives,,
064ae3a0-5e22-11f0-801a-525400f334e1,4244.240644295681,10.0789511880191,1.4545872785772334,0.4527590425176148,-0.0001874030713224,2,339.2923,13.886308,STAR,SDSS-DR17,22,,,,0.0,unexamined,0.1090985644620758,emission,4227.89,1159.4,1,survives,,
061328f3-5e26-11f0-ac8b-525400f334e1,4381.26982022493,10.341145918147394,1.5780013748521802,0.414179825021035,3.108660530415364e-05,2,298.07078,18.730858,STAR,SDSS-DR17,22,,,,,unexamined,0.0998023674749481,emission,4384.73,236.6,2,known_line_window,,
068a9754-5e26-11f0-b188-525400f334e1,4506.091435730975,8.94276481249866,1.3375413835910437,0.4733362048447629,4.077917037648149e-05,3,297.32227,18.232555,STAR,SDSS-DR17,27,HD 350695,*,A0,1.0,*,0.096599225478523,emission,4529.87,1573.7,1,survives,,
00111267-5e26-11f0-ae51-525400f334e1,4381.26982022493,9.456340603874422,1.4878128379497386,0.4273612156705251,0.0001938460773089,2,299.30805,18.385851,STAR,SDSS-DR17,24,,,,,unexamined,0.0960362282405674,emission,4384.73,236.6,2,known_line_window,,
04079528-5e36-11f0-9b17-525400f334e1,3880.6100135487018,8.353599745383775,1.5972840973813196,0.3749917207801835,-0.0014684963971376,2,252.21184,42.430549,STAR,SDSS-DR17,21,,,,,unexamined,0.0937479301950458,emission,3890.2,739.0,3,recurrent_across_runs,,
0746e8f3-5e22-11f0-8219-525400f334e1,4177.341687248775,9.041154457246256,1.128352353787435,0.6245774034738076,-0.0006902895984239,4,339.47427,14.030467,STAR,SDSS-DR17,40,Gaia DR3 2732705725566237568,PM*,,1.0,pm*,0.091179182988877,emission,4145.07,2334.1,1,survives,,
06d8443e-5e27-11f0-ab4f-525400f334e1,4232.529560919834,8.42061119404049,1.374140866428436,0.5703451982732084,3.086806464125402e-05,1,92.281566,23.535887,STAR,SDSS-DR17,37,SDSS J060907.57+233209.1,HB?,K3,1.0,hb?,0.0891164372301888,emission,4227.89,329.0,2,survives,,
05d18f05-5def-11f0-881c-525400f334e1,4418.755787887183,9.832534623984854,1.470530334657618,0.4078708793074301,-0.000389731809264,3,22.176232,39.397214,STAR,SDSS-DR17,25,,,,,unexamined,0.0886675824581369,emission,4416.34,164.0,2,known_line_window,,
07366f10-5e03-11f0-825c-525400f334e1,5116.818355403078,8.016334095720401,1.578367354441735,0.3222235578975587,1.1071038898080587e-05,4,329.68625,45.531046,STAR,SDSS-DR17,20,,,,,unexamined,0.0836944306227425,emission,5168.74,3011.5,2,survives,,
0641ca87-5e33-11f0-9ed7-525400f334e1,4026.243159764701,9.1674195031239,1.1412929680236894,0.6350848115609872,-0.0004318754072301,3,38.344944,23.902025,STAR,SDSS-DR17,45,SDSS J023322.78+235407.3,*,F9,1.0,*,0.0835637909948667,emission,4027.34,81.6,1,known_line_window,,
00b315b2-5e32-11f0-b47d-525400f334e1,4696.777641902296,9.20489125124526,1.2148969048815954,0.5526452488194301,1.9063689251197505e-05,5,50.633967,17.45009,STAR,SDSS-DR17,41,,,,0.0,unexamined,0.0789493212599185,emission,4687.01,624.8,3,recurrent_across_runs,,
067f642c-5e2a-11f0-8539-525400f334e1,4510.243611171937,8.592827793472898,1.3183314063928768,0.4436064942474744,-0.0002148651838069,7,8.8871021,14.465279,STAR,SDSS-DR17,32,,,,,unexamined,0.0785144237606149,emission,4529.87,1298.9,1,survives,,
06f6bd9b-5e26-11f0-9a17-525400f334e1,4021.6104433421297,8.383686215755764,1.5766241950527948,0.3798958447010052,0.0001193622520077,2,297.02162,18.923746,STAR,SDSS-DR17,28,,,,,unexamined,0.0752268999407931,emission,4027.34,426.5,1,survives,,
03e6dfba-5e32-11f0-9d04-525400f334e1,4484.35514638966,10.568800705635752,1.3053341749539966,0.4996265879199488,-0.0005969954654574,5,49.77387,18.000242,STAR,SDSS-DR17,41,SDSS J031905.72+180000.8,RG*,KIII,1.0,rg*,0.0713752268457069,emission,4472.75,777.9,3,recurrent_across_runs,,
03e6dfba-5e32-11f0-9d04-525400f334e1,4484.35514638966,10.568800705635752,1.3053341749539966,0.4996265879199488,-0.0005969954654574,5,49.77387,18.000242,STAR,SDSS-DR17,41,SDSS J031905.72+180000.8,RG*,KIII,1.0,rg*,0.0713752268457069,emission,4472.75,777.9,3,duplicate,,
03e6dfba-5e32-11f0-9d04-525400f334e1,5440.0137824672765,12.408436255918952,1.3468233439222097,0.4935926929750092,-0.0005969954654574,5,49.77387,18.000242,STAR,SDSS-DR17,41,SDSS J031905.72+180000.8,RG*,KIII,1.0,rg*,0.0705132418535727,emission,5436.01,220.8,2,known_line_window,,
03e6dfba-5e32-11f0-9d04-525400f334e1,5440.0137824672765,12.408436255918952,1.3468233439222097,0.4935926929750092,-0.0005969954654574,5,49.77387,18.000242,STAR,SDSS-DR17,41,SDSS J031905.72+180000.8,RG*,KIII,1.0,rg*,0.0705132418535727,emission,5436.01,220.8,2,duplicate,,
00210ad5-5e1d-11f0-b7e9-525400f334e1,4195.657223387257,8.273442892526283,1.5158007016106372,0.3615822196622628,0.0003357131790835,3,181.27552,-0.714311,STAR,SDSS-DR17,29,,,,,unexamined,0.0695350422427428,emission,4227.89,2285.6,2,survives,,
062b0541-5e26-11f0-87a1-525400f334e1,3947.298776597855,13.312192859056177,1.4599684750864894,0.4622131246857411,-9.56578878685832e-06,3,298.12363,18.893429,STAR,SDSS-DR17,39,HD 350783,*,F8,1.0,*,0.0689870335351852,emission,3934.81,951.5,2,survives,,
07432d5f-5def-11f0-82c1-525400f334e1,4962.494060797449,8.06607970987719,1.5393523525526585,0.3499490793549726,-0.0002814726321958,3,21.38661,39.481652,STAR,SDSS-DR17,29,,,,,unexamined,0.0672978998759562,emission,4960.3,132.6,1,known_line_window,,
03cd8898-5e00-11f0-851a-525400f334e1,4608.928809808955,8.433141724277533,1.153208977391227,0.5864508611590782,-0.0003886346239596,5,260.39523,-12.483019,STAR,SDSS-DR17,53,,,,0.0,unexamined,0.0666421433135316,emission,4669.41,3883.1,1,survives,,
0746e8f3-5e22-11f0-8219-525400f334e1,4123.822843217308,9.689469947265238,1.3726694605828262,0.4444563188767659,-0.0006902895984239,4,339.47427,14.030467,STAR,SDSS-DR17,40,Gaia DR3 2732705725566237568,PM*,,1.0,pm*,0.0648841341425935,emission,4133.27,685.2,2,survives,,
006f9274-5e26-11f0-9cf4-525400f334e1,4070.0523944023344,8.134205404695727,1.4856907102327546,0.3701894260864177,0.0001474424498155,3,299.35036,18.748005,STAR,SDSS-DR17,33,,,,,unexamined,0.0638257631183478,emission,4072.85,205.9,1,known_line_window,,
00406f8a-5e26-11f0-8c64-525400f334e1,3877.0374851038273,12.345696230685206,1.5249860450638693,0.3976602263207304,7.144163828343153e-05,5,299.26452,18.475555,STAR,SDSS-DR17,39,,,,,unexamined,0.0593522725851836,emission,3868.76,641.4,1,survives,,
03e6dfba-5e32-11f0-9d04-525400f334e1,4894.406089731247,11.804078769183038,1.4624410109487518,0.4150325062699006,-0.0005969954654574,5,49.77387,18.000242,STAR,SDSS-DR17,41,SDSS J031905.72+180000.8,RG*,KIII,1.0,rg*,0.0592903580385572,emission,4921.87,1672.8,2,survives,,
03e6dfba-5e32-11f0-9d04-525400f334e1,4894.406089731247,11.804078769183038,1.4624410109487518,0.4150325062699006,-0.0005969954654574,5,49.77387,18.000242,STAR,SDSS-DR17,41,SDSS J031905.72+180000.8,RG*,KIII,1.0,rg*,0.0592903580385572,emission,4921.87,1672.8,2,duplicate,,
003203ee-5e1e-11f0-b1d0-525400f334e1,4232.529560919834,10.262223723796536,1.439244151171872,0.4135113015937295,-0.0001051287254085,4,228.47775,6.89066,STAR,SDSS-DR17,41,,,,,unexamined,0.0590730430848185,emission,4227.89,329.0,2,survives,,
054e57cf-5e26-11f0-aa20-525400f334e1,5278.372067815764,10.997843806511264,0.971408066885699,0.6812275166607041,-0.0002334716555196,6,298.37598,18.801676,STAR,SDSS-DR17,73,UCAC4 545-110470,*,,1.0,*,0.0577311454797206,emission,5270.97,421.0,1,survives,,
04e5e775-5e26-11f0-8437-525400f334e1,4366.163552976836,9.88936940619766,1.559639954565329,0.4111826668355555,3.4744152799248695e-05,2,298.0275,17.721846,STAR,SDSS-DR17,42,,,,,unexamined,0.057508065291686,emission,4384.73,1269.4,2,survives,,
0746e8f3-5e22-11f0-8219-525400f334e1,5196.369200594045,9.893432544305751,1.4932450319525887,0.3826598860091365,-0.0006902895984239,4,339.47427,14.030467,STAR,SDSS-DR17,40,Gaia DR3 2732705725566237568,PM*,,1.0,pm*,0.0558627570816257,emission,5185.04,655.0,1,survives,,
0424817f-5e30-11f0-b116-525400f334e1,5403.809120790774,8.765521661615784,1.2608106336647746,0.5658146490929359,4.78760885016527e-05,2,76.616013,-3.3408487,STAR,SDSS-DR17,63,RX J0506.5-0320,X,,2.0,x,0.054933461076984,emission,5407.3,193.5,1,known_line_window,,
0071af00-5e22-11f0-ac8b-525400f334e1,4907.948534495558,9.57420473030952,1.097598914153315,0.6197543683340924,-1.4043643204786347e-05,11,118.06993,9.242014,STAR,SDSS-DR17,74,,,,0.0,unexamined,0.0518622902371625,emission,4921.87,848.0,3,recurrent_across_runs,,
03e6dfba-5e32-11f0-9d04-525400f334e1,4363.148555506765,10.156196565550594,1.5643318900888572,0.3544096916279886,-0.0005969954654574,5,49.77387,18.000242,STAR,SDSS-DR17,41,SDSS J031905.72+180000.8,RG*,KIII,1.0,rg*,0.0506299559468555,emission,4341.72,1479.6,2,survives,,
03e6dfba-5e32-11f0-9d04-525400f334e1,4363.148555506765,10.156196565550594,1.5643318900888572,0.3544096916279886,-0.0005969954654574,5,49.77387,18.000242,STAR,SDSS-DR17,41,SDSS J031905.72+180000.8,RG*,KIII,1.0,rg*,0.0506299559468555,emission,4341.72,1479.6,2,duplicate,,
01ac5e8d-5e2c-11f0-9f27-525400f334e1,5380.219571891122,10.51465542643622,1.463525609839616,0.3955040231563157,0.0001809910463634,5,61.938362,-4.3417071,STAR,SDSS-DR17,47,,,,,unexamined,0.0500638003995336,emission,5372.99,403.4,1,survives,,
0746e8f3-5e22-11f0-8219-525400f334e1,4927.19783211614,8.688618521407678,1.5824328438382878,0.3344561039977358,-0.0006902895984239,4,339.47427,14.030467,STAR,SDSS-DR17,40,Gaia DR3 2732705725566237568,PM*,,1.0,pm*,0.0488257086128081,emission,4921.87,324.5,1,survives,,
06347231-5e32-11f0-a420-525400f334e1,4907.948534495558,9.562163895850428,1.4681987389166598,0.3776424855955581,-5.960350972600281e-05,5,48.771337,17.699916,STAR,SDSS-DR17,48,,,,,unexamined,0.0469121100118705,emission,4921.87,848.0,3,recurrent_across_runs,,
07a3e95e-5e26-11f0-83ae-525400f334e1,3947.298776597855,12.321031088647596,1.50494023748747,0.4042675980213527,-5.765959485870553e-06,5,297.50383,19.909889,STAR,SDSS-DR17,52,,,,,unexamined,0.0467361384995783,emission,3934.81,951.5,2,survives,,
0792b17c-5e2a-11f0-a42e-525400f334e1,4678.428536839497,8.826811483545162,1.202834694869675,0.5442598681401674,-3.6565616028383374e-05,7,8.6452931,14.11686,STAR,SDSS-DR17,75,,,,0.0,unexamined,0.0449801543917493,emission,4687.01,548.9,1,survives,,
07a3e95e-5e26-11f0-83ae-525400f334e1,4061.626650090735,12.078446198600902,1.5974779357051452,0.3756493263322831,-5.765959485870553e-06,5,297.50383,19.909889,STAR,SDSS-DR17,52,,,,,unexamined,0.0434276677840789,emission,4064.75,230.4,2,known_line_window,,
06d2df81-5e26-11f0-ae78-525400f334e1,3837.9560752329744,18.992018266059016,1.2517312251554882,0.6267894082433342,6.951169780222699e-05,6,297.15607,18.894579,STAR,SDSS-DR17,91,TYC 1623-990-1,*,,1.0,*,0.0432268557409196,emission,3836.49,114.6,4,known_line_window,,
03e0e2ef-5e32-11f0-b2b3-525400f334e1,4215.023497210444,15.573047966288296,1.554296205085152,0.4351470299805542,0.0001664366718614,4,49.777566,17.936279,STAR,SDSS-DR17,64,,,,,unexamined,0.0416408641129717,emission,4227.89,912.3,2,survives,,
05c18dfa-5e33-11f0-ae56-525400f334e1,4560.369159512964,9.08414856391719,1.581159142051333,0.3587191052625733,-0.0001521015219623,3,37.930519,24.588528,STAR,SDSS-DR17,52,,,,,unexamined,0.041470416793361,emission,4542.87,1154.8,1,survives,,
04ef423d-5e2a-11f0-b166-525400f334e1,4803.966829296808,8.817530626655383,1.3408110862056215,0.4518765056819605,-0.0002248459204565,4,9.3271291,14.133005,STAR,SDSS-DR17,67,,,,0.0,unexamined,0.0414565601543083,emission,4862.66,3618.5,2,survives,,
0755c6a8-5e33-11f0-89bf-525400f334e1,4909.078761526034,8.658065830917144,1.5611098524149902,0.3555422011952426,0.0002028948365477,3,38.541264,23.454016,STAR,SDSS-DR17,52,,,,,unexamined,0.0411031446468488,emission,4921.87,779.1,3,recurrent_across_runs,,
0084a471-5e28-11f0-ac14-525400f334e1,5116.818355403073,9.300507714101956,1.5878500907069668,0.3278449136909111,-8.205156336771324e-05,6,7.3582802,-9.3286505,STAR,SDSS-DR17,48,,,,,unexamined,0.0407260762348957,emission,5168.74,3011.5,2,survives,,
0424817f-5e30-11f0-b116-525400f334e1,8776.068411366194,9.279606410794475,1.5103161529392668,0.4156663792247889,4.78760885016527e-05,2,76.616013,-3.3408487,STAR,SDSS-DR17,63,RX J0506.5-0320,X,,2.0,x,0.0403559591480377,emission,8793.61,598.0,1,survives,,
00a0bdb6-5e22-11f0-b556-525400f334e1,4195.657223387257,12.7787291239786,1.381559251749947,0.4560447405913844,0.0001094383987947,9,117.90766,9.250893,STAR,SDSS-DR17,72,,,,0.0,unexamined,0.0391454712953978,emission,4227.89,2285.6,2,survives,,
05fa9759-5e1e-11f0-9b6a-525400f334e1,4114.338313870812,8.971826326786248,1.342930093170089,0.4364700685286204,-0.00044752395479,6,229.77407,8.338782,STAR,SDSS-DR17,70,,,,,unexamined,0.0384555126456934,emission,4102.89,836.5,1,survives,,
0566968e-5e26-11f0-8d4e-525400f334e1,4696.77764190229,17.417576729955538,1.2214664249652556,0.627561346351553,-7.231561176013201e-05,10,298.40654,18.791252,STAR,SDSS-DR17,104,NGC  6838  1077,RG*,,1.0,rg*,0.0381496259180275,emission,4687.01,624.8,3,recurrent_across_runs,,
07477104-5e26-11f0-b3cf-525400f334e1,4803.966829296808,8.997779127532521,1.1130742949575243,0.6051950845740197,-0.0002090030466206,9,297.53749,20.060793,STAR,SDSS-DR17,101,,,,0.0,unexamined,0.0378246927858762,emission,4862.66,3618.5,2,survives,,
05f6ba0a-5df4-11f0-82ed-525400f334e1,3837.072454922789,18.527229967069108,1.4685364236025682,0.4898799732949397,4.900677959085442e-05,4,163.01347,0.544043,STAR,SDSS-DR17,82,G  45-11,SB*,M4V,1.0,binary,0.0372532299083604,emission,3836.49,45.5,3,known_line_window,,
05f6ba0a-5df4-11f0-82ed-525400f334e1,3837.072454922789,18.527229967069108,1.4685364236025682,0.4898799732949397,4.900677959085442e-05,4,163.01347,0.544043,STAR,SDSS-DR17,82,G  45-11,SB*,M4V,1.0,binary,0.0372532299083604,emission,3836.49,45.5,3,duplicate,,
05f6ba0a-5df4-11f0-82ed-525400f334e1,3837.072454922789,18.527229967069108,1.4685364236025682,0.4898799732949397,4.900677959085442e-05,4,163.01347,0.544043,STAR,SDSS-DR17,82,G  45-11,SB*,M4V,1.0,binary,0.0372532299083604,emission,3836.49,45.5,3,duplicate,,
05f6ba0a-5df4-11f0-82ed-525400f334e1,5306.40019194775,8.996888203817607,1.2971863710922182,0.4896555003081812,4.900677959085442e-05,4,163.01347,0.544043,STAR,SDSS-DR17,82,G  45-11,SB*,M4V,1.0,binary,0.0372361597192533,emission,5329.48,1298.3,2,survives,,
05f6ba0a-5df4-11f0-82ed-525400f334e1,5306.40019194775,8.996888203817607,1.2971863710922182,0.4896555003081812,4.900677959085442e-05,4,163.01347,0.544043,STAR,SDSS-DR17,82,G  45-11,SB*,M4V,1.0,binary,0.0372361597192533,emission,5329.48,1298.3,2,duplicate,,
05f6ba0a-5df4-11f0-82ed-525400f334e1,5306.40019194775,8.996888203817607,1.2971863710922182,0.4896555003081812,4.900677959085442e-05,4,163.01347,0.544043,STAR,SDSS-DR17,82,G  45-11,SB*,M4V,1.0,binary,0.0372361597192533,emission,5329.48,1298.3,2,duplicate,,
05fa9759-5e1e-11f0-9b6a-525400f334e1,4418.7557878871785,13.55379740493237,1.4864414735801186,0.4200177371559261,-0.00044752395479,6,229.77407,8.338782,STAR,SDSS-DR17,70,,,,,unexamined,0.0370059680313591,emission,4416.34,164.0,2,known_line_window,,
0547b0b8-5e1e-11f0-af03-525400f334e1,4082.253781429853,12.584999386147183,1.4284205195714967,0.4277706289586233,-0.0001328893122263,8,229.41421,7.500948,STAR,SDSS-DR17,75,,,,,unexamined,0.0353529445420349,emission,4072.85,692.2,2,survives,,
05f6ba0a-5df4-11f0-82ed-525400f334e1,6590.221323188559,9.283858437739942,1.353699320132898,0.4508155433174753,4.900677959085442e-05,4,163.01347,0.544043,STAR,SDSS-DR17,82,G  45-11,SB*,M4V,1.0,binary,0.0342825508226216,emission,6585.27,225.4,1,known_line_window,,
05f6ba0a-5df4-11f0-82ed-525400f334e1,6590.221323188559,9.283858437739942,1.353699320132898,0.4508155433174753,4.900677959085442e-05,4,163.01347,0.544043,STAR,SDSS-DR17,82,G  45-11,SB*,M4V,1.0,binary,0.0342825508226216,emission,6585.27,225.4,1,duplicate,,
05f6ba0a-5df4-11f0-82ed-525400f334e1,6590.221323188559,9.283858437739942,1.353699320132898,0.4508155433174753,4.900677959085442e-05,4,163.01347,0.544043,STAR,SDSS-DR17,82,G  45-11,SB*,M4V,1.0,binary,0.0342825508226216,emission,6585.27,225.4,1,duplicate,,
002ea403-5e26-11f0-841a-525400f334e1,3831.77500361384,21.200947014503758,1.4510984684701738,0.5047091126887288,0.0001119957014452,5,299.61155,18.316942,STAR,SDSS-DR17,102,TYC 1620-422-1,*,,1.0,*,0.0312513382469801,emission,3836.49,368.4,1,survives,,
03de3fe7-5e26-11f0-ab4c-525400f334e1,4357.124805030839,11.689655803428412,1.4558997154434885,0.4051272185503825,-7.744511094642803e-05,7,298.461,18.818735,STAR,SDSS-DR17,84,,,,,unexamined,0.03012098279185,emission,4341.72,1063.7,2,survives,,
054e57cf-5e26-11f0-aa20-525400f334e1,5651.971978176014,9.146673489076722,1.488305297109605,0.354996858119718,-0.0002334716555196,6,298.37598,18.801676,STAR,SDSS-DR17,73,UCAC4 545-110470,*,,1.0,*,0.030084479501671,emission,5706.68,2874.0,2,survives,,
06376a1f-5e0e-11f0-85c7-525400f334e1,4208.235154248235,14.603311886768228,1.5578353110373746,0.3945629707487805,9.736492938827725e-05,10,112.70815,40.303928,STAR,SDSS-DR17,84,,,,,unexamined,0.0293355368586453,emission,4227.89,1393.7,2,survives,,
05fa9759-5e1e-11f0-9b6a-525400f334e1,5440.013782467271,8.248336819668218,1.5082535855833388,0.3304113927346633,-0.00044752395479,6,229.77407,8.338782,STAR,SDSS-DR17,70,,,,,unexamined,0.0291111359237588,emission,5436.01,220.8,2,known_line_window,,
05fa9759-5e1e-11f0-9b6a-525400f334e1,4124.772497846634,8.305473425533897,1.5147972101429836,0.3292241624446476,-0.00044752395479,6,229.77407,8.338782,STAR,SDSS-DR17,70,,,,,unexamined,0.0290065341360923,emission,4133.27,616.3,2,survives,,
05307e2d-5e26-11f0-8dd6-525400f334e1,5307.622176426454,21.819204782659853,1.1971791018971951,0.6738511508716679,0.0002394630573689,11,298.40704,18.714362,STAR,SDSS-DR17,158,V* V345 Sge,Mi*,M3,1.0,mi*,0.0274481120517991,emission,5329.48,1229.5,2,survives,,
05307e2d-5e26-11f0-8dd6-525400f334e1,5307.622176426454,21.819204782659853,1.1971791018971951,0.6738511508716679,0.0002394630573689,11,298.40704,18.714362,STAR,SDSS-DR17,158,V* V345 Sge,Mi*,M3,1.0,mi*,0.0274481120517991,emission,5329.48,1229.5,2,duplicate,,
054e57cf-5e26-11f0-aa20-525400f334e1,4357.124805030839,8.609482557483334,1.559934288281617,0.3215856883972887,-0.0002334716555196,6,298.37598,18.801676,STAR,SDSS-DR17,73,UCAC4 545-110470,*,,1.0,*,0.0272530244404481,emission,4341.72,1063.7,2,survives,,
0344da09-5e22-11f0-8c33-525400f334e1,5095.654806081146,14.56782739483056,1.5033944844069738,0.4079176839758248,0.0001240314450114,12,117.94652,9.972268,STAR,SDSS-DR17,95,,,,,unexamined,0.0270144161573393,emission,5168.74,4239.0,2,survives,,
040800f8-5e26-11f0-9274-525400f334e1,5842.517205360298,8.704290320367136,1.5764826789982032,0.3146388473198726,-0.0001399850589223,7,298.53141,18.682517,STAR,SDSS-DR17,73,,,,,unexamined,0.0266643090949044,emission,5851.42,456.1,1,survives,,
072e260d-5e22-11f0-99d9-525400f334e1,5390.139436325512,9.185387564305636,1.5902509444606143,0.3169625511995178,0.0002588836359791,8,119.68586,9.540598,STAR,SDSS-DR17,74,,,,,unexamined,0.0265240628618843,emission,5398.6,469.8,1,survives,,
0051b726-5df4-11f0-ba14-525400f334e1,4285.485203974392,8.093665994247873,1.5294499780504796,0.3090752748950366,5.291481647873297e-05,9,160.98635,0.664903,STAR,SDSS-DR17,74,,,,,unexamined,0.0258640397401704,emission,4273.0,876.0,1,survives,,
0700607d-5e2a-11f0-bc0a-525400f334e1,5724.004941344636,8.41683254601422,1.3568577812584164,0.4074193160996443,5.286056421027752e-06,8,8.3868691,14.67606,STAR,SDSS-DR17,112,,,,,unexamined,0.0230832473710846,emission,5706.68,910.1,2,survives,,
03cc30bd-5e26-11f0-b12e-525400f334e1,4365.158322401657,18.1261665015432,1.5397175004497248,0.4305893478631079,-3.20113540510647e-05,10,298.47303,18.784259,STAR,SDSS-DR17,119,,,,,unexamined,0.0230261683349255,emission,4384.73,1338.2,3,recurrent_across_runs,,
06b0cf99-5e33-11f0-816d-525400f334e1,6351.846583394707,8.579089525909875,1.4453155447368382,0.3508064357799039,-2.582430897746235e-05,10,38.358356,24.28471,STAR,SDSS-DR17,98,,,,,unexamined,0.0225598994070677,emission,6365.54,644.9,1,survives,,
03cc30bd-5e26-11f0-b12e-525400f334e1,6156.019686448958,10.896539047023818,1.4298562938248962,0.3984660220378558,-3.20113540510647e-05,10,298.47303,18.784259,STAR,SDSS-DR17,119,,,,,unexamined,0.0213083434244842,emission,6163.91,383.8,1,survives,,
03cc30bd-5e26-11f0-b12e-525400f334e1,4820.587829837395,12.43684236726529,1.5243657881769357,0.3790496700052952,-3.20113540510647e-05,10,298.47303,18.784259,STAR,SDSS-DR17,119,,,,,unexamined,0.0202700358291601,emission,4862.66,2593.8,1,survives,,
06b0cf99-5e33-11f0-816d-525400f334e1,5653.273542660711,8.73883223088386,1.5732941743142572,0.3074468581402665,-2.582430897746235e-05,10,38.358356,24.28471,STAR,SDSS-DR17,98,,,,,unexamined,0.0197715021312068,emission,5706.68,2805.6,2,survives,,
070160a4-5e27-11f0-b16e-525400f334e1,5973.102948121369,8.95914157286825,1.5765363716769554,0.3193686318247142,8.396070188609883e-05,7,91.911583,24.05325,STAR,SDSS-DR17,104,,,,,unexamined,0.0194145064939036,emission,5897.55,3840.6,1,survives,,
05307e2d-5e26-11f0-8dd6-525400f334e1,4053.218348593213,12.98272699705246,1.3520486512685532,0.4751866215688651,0.0002394630573689,11,298.40704,18.714362,STAR,SDSS-DR17,158,V* V345 Sge,Mi*,M3,1.0,mi*,0.0193558705323366,emission,4046.94,465.1,2,survives,,
